Property location,price,bedrooms,yr_built,sqft_living,sqft_lot,floors,waterfront,view,Condition,grade,yr_renovated
Arizona,749000,4,2010,1710,9627,1,0,0,0,9,2020
Arizona,722500,5,2016,4870,11800,2,0,0,0,10,0
Arizona,843000,3,2018,3130,8750,2,0,0,0,10,0
Arizona,438000,2,2000,1270,1372,3,0,0,1,8,2016
Arizona,578000,3,2010,2120,10875,1,0,2,0,8,2020
Arizona,227950,3,2001,1670,8230,1,0,0,2,7,2012
Arizona,196000,3,2009,2070,11576,2,0,0,0,7,2020
Arizona,641000,2,2001,1420,5332,1,0,0,2,8,2012
Arizona,350000,3,2011,1250,219978,1,0,0,0,6,2019
Arizona,205000,3,2002,940,7980,1,0,0,2,7,2009
Arizona,400000,3,2007,1920,9102,1,0,0,1,7,2016
Arizona,1.03E+06,3,2005,3545,9816,1,0,0,0,10,0
Arizona,505000,3,2008,1260,5460,1,0,0,0,7,2020
Arizona,475000,5,2009,2340,7200,1,0,0,0,7,2020
Arizona,520000,3,2010,2590,9263,1,0,0,0,8,2020
Arizona,1.45E+06,3,2010,3970,24920,2,0,2,0,10,2020
Arizona,333500,3,2006,1220,9732,1,0,0,1,7,2016
Arizona,232000,3,2010,1400,10403,1,0,0,0,6,2020
Arizona,691100,3,2016,2360,16117,1,0,0,0,8,0
Arizona,811000,3,2002,1870,9897,1,0,0,2,8,2009
Arizona,551000,3,2001,2830,5802,2,0,0,2,9,2012
Arizona,496500,3,2018,2260,3640,2,0,0,0,8,0
Arizona,705000,3,2011,1970,20978,2,1,3,0,9,2019
Arizona,578000,4,2006,3140,9225,1,0,2,1,9,2016
Arizona,255000,3,2017,1240,8659,1,0,0,0,7,0
Hawaii,1.05E+06,4,2007,3450,7832,2,0,0,1,10,2016
Arizona,348000,3,2017,2570,8491,2,0,0,0,8,0
Arizona,230000,3,2016,1510,3413,2,0,0,0,7,0
Arizona,359500,4,2017,2390,11250,2,0,0,0,9,0
Arizona,330000,3,2001,980,7000,1,0,0,2,6,2012
Arizona,80000,1,2008,430,5050,1,0,0,0,4,2020
Arizona,465000,3,2001,1480,6360,1,0,0,2,7,2012
Arizona,325000,4,2019,1850,7324,2,0,0,0,8,0
Arizona,340500,3,2007,2270,28025,1,0,0,1,7,2016
Arizona,342500,3,2018,1810,5192,2,0,0,0,8,0
Arizona,290900,2,2017,1610,17600,2,0,0,0,6,0
Arizona,868700,3,2000,3840,6161,2,0,0,1,10,2016
Arizona,1.20E+06,4,2017,4110,8400,2,0,1,0,9,0
Arizona,1.15E+06,4,2000,4190,10259,2,0,0,1,11,2016
Hawaii,859900,4,2011,3390,6298,2,0,0,0,9,2019
Arizona,520000,4,2003,1890,3006,2,0,0,0,7,2019
Arizona,460000,3,2005,1610,2527,2,0,2,0,9,0
Arizona,438924,3,2009,1050,4590,1,0,0,0,7,2020
Arizona,315000,2,2010,630,6550,1,0,0,0,5,2020
Arizona,590000,4,2009,2910,10650,1,0,2,0,8,2020
Arizona,378500,4,2001,1700,8640,1,0,0,2,7,2012
Arizona,328500,3,2017,1950,8130,2,0,0,0,9,0
Arizona,849950,3,2008,2990,9773,2,0,0,0,8,2020
Arizona,525000,3,2000,1350,6000,1,0,2,1,7,2016
Arizona,1.39E+06,4,2018,4860,181319,2.5,0,0,0,9,0
Arizona,295000,4,2010,2160,7725,1,0,0,0,8,2020
Arizona,1.07E+06,6,2019,4860,11793,2,0,0,0,11,0
Arizona,207950,2,2010,890,5000,1,0,0,0,6,2020
Arizona,699900,4,2002,2810,7302,2,0,0,1,9,2009
Arizona,1.28E+06,5,2010,3400,9500,2,0,1,0,8,2020
Arizona,452000,4,2004,1580,7350,1,0,0,0,7,0
Arizona,370000,3,2021,1680,5036,1,0,1,0,7,0
Arizona,232000,3,2007,1300,11230,1,0,0,1,7,2016
Arizona,669950,5,2002,2820,14062,2,0,0,1,7,2009
Arizona,397500,3,2008,1510,6710,1,0,0,0,7,2020
Hawaii,490000,2,2004,1230,1391,2,0,0,0,8,0
Arizona,725000,4,2016,2110,4140,2,0,0,0,9,0
Arizona,299000,3,2002,3080,19635,1,0,2,1,7,2009
Arizona,625000,2,2002,1490,5750,1.5,0,0,1,7,2009
Arizona,437500,3,2000,2120,4500,2,0,0,1,7,2016
Arizona,650000,4,2003,3180,5438,2,0,0,0,9,2019
Arizona,475000,2,2017,1490,3825,1,0,0,0,7,0
Arizona,342000,3,2006,1930,11947,1,0,0,1,8,2016
Arizona,1.20E+06,4,2020,2770,7800,2,0,0,0,10,0
Arizona,280000,3,2004,1670,11610,1,0,0,0,7,0
Arizona,240000,2,2018,1330,7200,1,0,0,0,7,0
Arizona,529000,3,2016,1210,3328,1.5,0,0,0,7,0
Arizona,442000,3,2001,1190,5100,1,0,0,2,7,2012
Arizona,615000,2,2006,1540,6872,1,0,0,1,7,2016
Arizona,1.49E+06,4,2006,4030,10800,2,0,0,1,10,2016
Arizona,585000,4,2012,2430,7559,1,0,0,0,8,2019
Arizona,480000,4,2005,2600,7787,2,0,0,0,8,0
Arizona,1.10E+06,5,2017,4410,57063,2,0,0,0,9,0
Arizona,290000,4,2009,1330,8184,1.5,0,0,0,7,2020
Arizona,615000,3,2000,1900,5000,1,0,0,1,7,2016
Arizona,300000,2,2000,1100,7680,1,0,0,0,7,0
Arizona,308000,3,2018,1980,39150,1.5,0,0,0,6,0
Arizona,750000,3,2001,2400,7745,2,0,0,2,9,2012
Arizona,2.25E+06,4,2010,4760,8036,2.5,0,0,0,9,2020
Arizona,890000,4,2005,3180,194278,2,0,0,0,10,0
Arizona,288000,3,2002,1190,7560,1,0,0,1,6,2009
Arizona,190000,2,2003,630,6000,1,0,0,0,6,2019
Arizona,515000,5,2005,2530,5105,1,0,0,0,8,0
Arizona,235000,4,2017,1690,11054,1,0,0,0,5,0
Arizona,275000,2,2000,940,5000,1,0,0,0,6,0
Arizona,727500,2,2000,1240,9119,1,0,0,0,7,0
Arizona,650000,4,2003,3040,6587,2,0,0,0,7,2019
Arizona,1.60E+06,6,2001,6050,230652,2,0,3,2,11,2012
Arizona,365000,4,2004,1590,7085,1.5,0,0,0,6,0
Arizona,662000,3,2016,2500,36947,1,0,0,0,9,0
Arizona,270500,3,2010,1780,7848,1,0,0,0,7,2020
Arizona,200000,2,2010,1360,1898,2,0,0,0,7,2020
Arizona,970000,4,2021,4740,76230,2,0,0,0,10,0
Arizona,160000,3,2004,1010,9600,1,0,0,0,7,0
Arizona,204000,3,2008,1040,7405,1,0,0,0,6,2020
Arizona,358000,3,2016,1610,6655,2,0,0,0,7,0
Arizona,452000,4,2011,1570,8268,1,0,0,0,7,2019
Arizona,595000,2,2002,1510,4000,1,0,0,1,7,2009
Arizona,249000,3,2018,1360,6082,1,0,0,0,7,0
Arizona,346900,4,2020,1970,5106,2,0,0,0,8,0
Arizona,2.13E+06,3,2010,5403,24069,2,1,4,0,12,2020
Arizona,280000,4,2003,1560,4350,2,0,0,0,7,2019
Arizona,318888,4,2008,2320,12000,1,0,0,0,8,2020
Arizona,530000,3,2006,2120,40518,1,0,0,1,8,2016
Arizona,375000,3,2016,2120,18500,2,0,0,0,8,0
Arizona,910000,4,2017,3350,29242,2,0,0,0,11,0
Arizona,782000,4,2018,2380,9614,2,0,0,0,10,0
Arizona,259950,2,2008,1070,649,2,0,0,0,9,2020
Arizona,315000,4,2011,2300,18360,1,0,0,0,7,2019
Arizona,215000,2,2003,1320,8865,1,0,0,0,6,2019
Arizona,705000,3,2006,2180,10221,1,0,2,1,7,2016
Arizona,1.45E+06,3,2000,4380,6320,2,0,3,0,10,0
Arizona,451000,3,2009,1790,9813,2,0,0,0,7,2020
Arizona,261000,2,2003,750,8125,1,0,0,0,6,2019
Arizona,396000,3,2002,1300,8280,1,0,0,1,7,2009
Arizona,725000,4,2020,2990,29170,2,0,3,0,9,0
Arizona,1.95E+06,1,2006,4640,15235,2,0,1,1,11,2016
Arizona,238000,4,2002,1400,7242,1.5,0,0,1,7,2009
Arizona,750000,6,2008,2750,9563,2,0,0,0,8,2020
Arizona,331500,4,2019,2050,10271,2,0,0,0,7,0
Arizona,460000,4,2010,2230,108900,1,0,0,0,7,2020
Arizona,404950,4,2016,2340,217014,1,0,0,1,8,0
Hawaii,880000,3,2014,2870,5163,2,0,0,1,9,0
Arizona,863000,4,2019,4120,22370,2,0,0,1,10,0
Arizona,638700,3,2002,2080,9162,1,0,0,1,7,2009
Arizona,435000,3,2008,1840,5680,2,0,0,0,7,2020
Arizona,260000,3,2002,1180,5350,1.5,0,0,1,6,2009
Arizona,671500,5,2021,2160,4000,1.5,0,0,1,7,0
Arizona,610000,3,2006,1180,3400,1.5,0,0,1,8,2016
Arizona,405000,2,2019,1160,15029,1,0,0,1,6,0
Arizona,338900,4,2003,1830,5612,2,0,0,0,7,2019
Hawaii,720000,4,2004,3200,7708,2,0,0,1,10,0
Arizona,442000,5,2021,2560,5445,1.5,0,0,1,7,0
Arizona,650000,5,2004,2550,5040,1.5,0,0,1,8,0
Arizona,263500,3,2012,1330,9917,1,0,0,0,7,2019
Arizona,300000,2,2004,1220,75794,1,0,0,1,7,0
Hawaii,266000,3,2009,1805,3402,2,0,0,0,7,2020
Hawaii,930000,4,2009,6050,84942,2.5,0,2,0,9,2020
Hawaii,530000,4,2004,2320,5493,2,0,0,1,8,0
Arizona,180000,3,2006,1384,8960,1,0,0,1,6,2016
Arizona,619000,3,2005,2720,6439,2,0,0,1,9,0
Arizona,264000,3,2004,1820,10608,1,0,0,1,7,0
Arizona,730000,2,2001,2130,4920,1.5,0,4,2,7,2012
Arizona,439000,4,2009,2060,10070,2,0,0,0,7,2020
Arizona,268500,4,2012,1420,7500,1,0,0,0,7,2019
Arizona,330000,3,2016,1510,15744,1,0,0,1,7,0
Arizona,640000,3,2004,2160,4000,1.5,0,0,1,8,0
Arizona,900000,3,2010,3180,12600,2,0,0,0,11,2020
Arizona,370000,3,2016,2110,13300,2,0,0,1,8,0
Arizona,685000,3,2018,2060,2900,1.5,0,0,1,8,0
Arizona,505000,3,2012,1830,217800,1,0,0,0,7,2019
Arizona,265000,3,2006,1820,32666,1,0,0,1,7,2016
Arizona,290000,3,2006,1610,2937,2,0,0,1,8,2016
Arizona,296000,4,2006,1780,3600,2,0,0,1,7,2016
Arizona,360000,4,2019,1840,9611,2,0,0,1,7,0
Arizona,240500,3,2019,1460,10584,1,0,0,1,7,0
Hawaii,372500,2,2007,1400,2958,2,0,0,1,8,2016
Hawaii,595000,3,2004,3370,14402,2,0,2,1,9,0
Arizona,515000,4,2019,3590,8249,2,0,0,1,9,0
Arizona,1.22E+06,4,2004,3200,15367,2,0,0,1,9,0
Hawaii,507000,2,2004,1670,6460,1,0,0,1,8,0
Arizona,399950,4,2016,2420,31465,1,0,0,1,9,0
Arizona,185000,3,2018,1430,10816,2,0,0,1,7,0
Arizona,460000,3,2011,1440,7070,1,0,0,0,7,2019
Arizona,435500,3,2016,1450,4789,2,0,0,1,7,0
Arizona,469000,4,2006,3550,13938,1,0,0,1,8,2016
Arizona,531000,2,2000,1270,1175,2,0,0,1,8,0
Arizona,443500,2,2009,940,6804,1,0,0,0,7,2020
Arizona,223000,3,2017,1670,6824,1,0,0,1,7,0
Arizona,590000,4,2019,3100,15842,2,0,0,1,8,0
Arizona,340000,2,2019,1100,1760,3,0,0,1,7,0
Arizona,650000,3,2016,1870,3388,1,0,0,1,8,0
Arizona,533600,3,2017,1930,5080,2,0,0,1,8,0
Arizona,695000,3,2005,2540,4694,2,0,0,1,9,0
Arizona,242000,3,2017,1280,7524,1.5,0,0,1,7,0
Arizona,425000,3,2006,1820,8814,1,0,0,1,7,2016
Arizona,525000,3,2012,1490,9414,2,0,0,0,7,2019
Arizona,485000,3,2017,1880,5502,2,0,0,1,8,0
Arizona,175000,3,2008,1250,9775,1,0,0,1,7,2020
Arizona,210000,3,2016,1440,7210,1,0,0,1,8,0
Arizona,260000,3,2017,1920,7415,2,0,0,1,7,0
Arizona,577000,3,2010,2060,5750,1,0,0,1,7,2020
Arizona,200000,3,2002,1210,10588,1,0,0,1,7,2009
Arizona,605000,2,2021,1760,5000,1,0,0,1,7,0
Arizona,325000,3,2007,990,6750,1,0,0,1,6,2016
Arizona,289500,3,2004,960,6400,1,0,0,1,6,0
Hawaii,559950,3,2014,1660,1458,3,0,0,1,9,0
Arizona,1.04E+06,3,2001,1900,9375,1,0,1,2,8,2012
Arizona,543500,3,2007,1270,2790,1,0,0,1,7,2016
Arizona,480000,4,2016,3250,34293,2,0,0,1,9,0
Arizona,218000,3,2016,960,9633,1,0,0,1,6,0
Arizona,565000,2,2009,1330,6000,1,0,0,1,7,2020
Arizona,426700,3,2007,2080,7700,1,0,0,1,7,2016
Arizona,650000,3,2002,2690,11575,1,0,3,1,8,2009
Arizona,542000,2,2007,890,3060,1,0,0,1,7,2016
Arizona,415000,3,2010,1070,8000,1,0,0,1,7,2020
Arizona,214000,3,2001,1200,8316,1,0,0,2,6,2012
Arizona,245000,3,2009,1360,8910,2,0,0,1,7,2020
Arizona,314500,3,2018,2050,13303,1,0,0,1,8,0
Arizona,1.12E+06,3,2016,3000,5750,2,0,0,1,9,0
Arizona,378000,2,2004,1300,3850,1,0,0,1,7,0
Arizona,305000,4,2016,2250,9091,1,0,0,1,7,0
Arizona,595000,5,2010,3740,6750,1,0,0,1,8,2020
Arizona,729500,3,2015,1660,1091,3,0,1,1,9,0
Arizona,430000,3,2003,2360,6699,2,0,0,1,7,2019
Arizona,240000,3,2021,1760,6500,1,0,0,1,7,0
Arizona,545000,3,2010,1680,6200,1.5,0,0,1,7,2020
Arizona,530000,3,2010,1320,2500,1,0,0,1,7,2020
Arizona,157000,1,2020,870,26326,1,0,0,1,6,0
Arizona,425000,4,2016,1260,7645,1.5,0,0,1,6,0
Arizona,220000,3,2004,1000,6020,1,0,0,1,6,0
Arizona,521000,4,2010,2020,36400,1,0,0,1,8,2020
Arizona,325000,3,2000,1920,6862,1,0,2,1,7,2013
Arizona,597500,3,2008,2150,5400,1.5,0,0,1,7,2020
Arizona,337000,3,2020,1470,3976,2,0,0,1,7,0
Arizona,1.00E+06,3,2018,3180,10492,2,0,2,1,10,0
Arizona,3.07E+06,3,2002,3930,55867,1,1,4,1,8,2009
Arizona,495000,3,2003,990,6000,1,0,0,1,6,2019
Arizona,748000,4,2001,2770,3330,2,0,0,2,8,2012
Arizona,888000,3,2001,1250,8710,1,0,0,2,7,2012
Arizona,269900,3,2017,1140,22267,1,0,0,1,7,0
Arizona,496500,4,2006,2250,14440,1,0,0,1,7,2016
Arizona,475000,3,2007,1640,5097,2,0,0,1,7,2016
Hawaii,312000,3,2004,1255,1374,3,0,0,1,7,0
Arizona,323000,3,2010,1290,12231,1,0,0,1,7,2020
Arizona,331000,3,2017,1300,9079,1,0,0,1,7,0
Hawaii,306000,3,2007,1220,1086,3,0,0,1,8,2016
Arizona,655000,4,2002,2630,4000,3,0,0,1,8,2009
Arizona,290000,3,2002,1950,15954,1,0,0,1,8,2009
Arizona,1.25E+06,4,2006,3160,5000,2,0,0,1,9,2016
Arizona,460000,3,2009,1550,4708,1,0,0,1,7,2020
Arizona,435000,4,2000,1700,6380,1,0,0,1,7,2013
Arizona,664000,4,2010,2510,11880,1,0,0,1,8,2020
Arizona,865000,4,2012,1800,4180,2,0,3,1,8,2019
Arizona,385000,3,2007,1800,18000,1,0,0,1,8,2016
Arizona,497000,3,2009,1870,9315,1,0,0,1,7,2020
Arizona,280000,2,2016,1010,3000,1,0,0,1,7,0
Arizona,188000,2,2016,1120,17487,1,0,0,1,6,0
Arizona,478500,3,2007,2090,4755,1,0,2,1,8,2016
Arizona,1.15E+06,4,2001,4370,18361,2,0,0,1,11,2012
Arizona,222000,3,2012,1440,7187,1,0,0,1,7,2019
Arizona,799000,4,2016,2580,209523,2,0,0,1,8,0
Arizona,609900,4,2006,3190,7399,2,0,0,1,10,2016
Arizona,413000,4,2018,2380,5809,2,0,0,1,7,0
Arizona,400000,4,2017,1420,4875,1.5,0,0,1,7,0
Hawaii,802541,5,2014,2990,6768,2,0,0,1,9,0
Arizona,320000,3,2017,2680,7757,2,0,0,1,8,0
Arizona,507000,4,2006,2730,7649,2,0,0,1,7,2016
Arizona,387500,3,2006,1220,8329,1,0,0,1,6,2016
Arizona,396000,3,2006,1500,12616,1,0,0,1,7,2016
Arizona,373000,3,2002,1830,11788,1,0,1,1,8,2009
Arizona,1.48E+06,5,2006,4570,19252,2,0,0,1,10,2016
Arizona,359900,4,2016,2470,7698,2,0,0,1,8,0
Arizona,410000,2,2021,800,4342,1,0,0,1,6,0
Arizona,690000,4,2018,2900,23488,2,0,0,1,9,0
Arizona,245000,3,2016,1410,5760,1,0,0,1,7,0
Arizona,700000,5,2011,2830,25958,1,0,1,1,8,2019
Arizona,268000,4,2010,1680,9966,1,0,0,1,7,2020
Arizona,225000,3,2011,1760,26055,1,0,0,1,7,2019
Arizona,980000,4,2010,2240,11034,2,0,0,1,8,2020
Arizona,795000,2,2006,1380,5000,1.5,0,2,1,5,2016
Arizona,195000,2,2001,820,5100,1,0,0,1,6,2012
Arizona,480000,4,2000,2180,10575,1,0,0,1,6,2013
Arizona,485000,4,2002,1400,3600,1,0,0,1,7,2009
Arizona,130000,2,2017,880,9000,1,0,0,1,5,0
Arizona,325000,2,2006,1060,5703,1,0,2,1,6,2016
Arizona,440000,3,2016,1530,7245,1,0,0,1,7,0
Arizona,550000,4,2002,2480,14782,1,0,3,1,8,2009
Arizona,310000,3,2006,1490,7150,1,0,0,1,6,2016
Arizona,530000,3,2017,3660,39478,2,0,2,1,9,0
Arizona,390000,4,2018,2340,8548,2,0,0,1,8,0
Arizona,243000,3,2012,1450,12125,1,0,0,1,7,2019
Arizona,639000,4,2017,2210,9875,2,0,0,1,9,0
Arizona,215000,4,2007,1130,7400,1,0,0,1,7,2016
Arizona,405000,5,2003,1550,10500,1,0,0,1,7,2019
Arizona,250000,4,2007,1710,7140,1,0,0,1,7,2016
Arizona,405500,3,2001,1010,8108,1,0,0,1,7,2012
Arizona,452000,6,2019,2660,13579,2,0,0,1,7,0
Arizona,730000,6,2019,2660,13579,2,0,0,1,7,0
Arizona,267000,3,2018,1300,9644,1,0,0,1,7,0
Arizona,289950,3,2002,1670,6186,2,0,0,1,7,2009
Arizona,565000,2,2008,960,4080,1,0,0,1,7,2020
Arizona,1.58E+06,4,2017,4670,51836,2,0,0,1,12,0
Hawaii,636000,3,2007,2140,2770,2,0,0,1,8,2016
Hawaii,350000,5,2004,2520,5500,1,0,0,1,8,0
Arizona,320000,3,2010,1650,9380,1,0,0,1,7,2020
Arizona,210000,2,2010,1440,5680,1,0,0,1,8,2020
Arizona,245000,2,2000,1050,5900,1,0,0,1,7,2013
Arizona,328000,3,2016,1470,7650,1,0,0,1,7,0
Arizona,985000,4,2017,4230,37769,2,0,0,1,11,0
Arizona,501000,3,2010,1970,7972,1,0,3,1,8,2020
Arizona,315000,3,2018,1540,17424,2,0,0,1,7,0
Hawaii,403000,3,2012,2090,8354,2,0,0,1,8,2019
Arizona,550000,3,2018,2380,17950,2,0,0,1,8,0
Hawaii,347500,4,2012,2156,3562,2,0,0,1,9,2019
Arizona,365000,4,2017,2070,8893,2,0,0,1,8,0
Arizona,588000,3,2000,1910,8167,1,0,0,1,8,2013
Arizona,605000,3,2010,1920,7400,1,0,0,1,8,2020
Arizona,1.30E+06,3,2019,3400,5979,2,0,0,1,9,0
Arizona,233000,3,2009,1400,9177,1,0,0,1,7,2020
Arizona,360000,4,2019,2210,17715,2,0,0,1,8,0
Arizona,459000,2,2017,1170,4887,1,0,0,1,6,0
Arizona,740000,3,2018,2100,72745,1,0,0,1,9,0
Arizona,305000,3,2006,1160,9750,1,0,0,1,7,2016
Arizona,395000,3,2016,1500,4000,1,0,0,1,6,0
Arizona,560000,4,2000,2940,6000,2,0,0,1,8,2013
Arizona,650000,4,2004,2010,5070,1,0,1,1,7,0
Arizona,449950,3,2003,2170,4912,2,0,0,1,7,2019
Arizona,517500,3,2000,1430,5200,1,0,3,1,7,2013
Arizona,435000,4,2007,1510,6460,1,0,0,1,7,2016
Arizona,329999,3,2000,1150,6908,1,0,0,1,6,2013
Arizona,950000,3,2002,2150,4200,1,0,4,1,8,2009
Arizona,447000,3,2004,1370,6001,1,0,0,1,7,0
Arizona,699800,2,2010,2380,6600,1,0,0,1,8,2020
Arizona,850000,3,2008,1370,3850,1,0,0,1,7,2020
Arizona,316500,3,2011,1600,14250,1,0,0,1,7,2019
Arizona,942500,5,2012,3750,9612,1,0,2,1,9,2019
Arizona,1.31E+06,2,2018,3950,3938,2,0,4,1,10,0
Arizona,856600,4,2005,2400,13430,1,0,0,1,9,0
Arizona,405600,5,2010,2830,4000,2.5,0,0,1,8,2020
Arizona,565000,4,2019,2440,22594,2,0,0,1,8,0
Arizona,400000,3,2008,1190,1149,2,0,0,1,8,2020
Arizona,330000,3,2019,1400,218252,1,0,0,1,7,0
Arizona,374950,4,2005,2730,4683,2,0,0,1,7,0
Arizona,405300,3,2016,2390,7939,1,0,0,1,7,0
Arizona,560000,3,2016,2060,31400,2,0,0,1,8,0
Arizona,824000,4,2003,2490,9864,1,0,0,1,8,2019
Arizona,260000,3,2016,1100,10968,1,0,0,1,7,0
Arizona,760000,4,2006,2430,6099,1,0,0,1,8,2016
Arizona,405000,3,2018,3170,12750,2,0,0,1,10,0
Arizona,429900,4,2021,2640,8625,2,0,0,1,8,0
Arizona,341500,3,2003,1130,7223,1,0,0,1,7,2019
Arizona,465250,5,2002,1940,7642,1.5,0,0,1,7,2009
Arizona,450000,2,2008,1100,3000,1.5,0,0,1,7,2020
Arizona,390000,3,2001,1200,10800,1,0,0,1,7,2012
Arizona,420000,3,2004,2000,8030,1,0,0,1,8,0
Arizona,269950,3,2002,1890,4838,2,0,0,1,8,2009
Arizona,493000,4,2007,1910,2874,1,0,0,1,7,2016
Arizona,370000,4,2019,2710,5880,2,0,0,1,9,0
Arizona,2.25E+06,5,2006,4860,9453,1.5,0,1,1,10,2016
Arizona,305000,3,2006,1250,23680,1,0,0,1,7,2016
Arizona,400000,3,2019,1590,8219,1.5,0,0,1,6,0
Hawaii,320000,3,2009,1240,1221,2,0,0,1,8,2020
Arizona,715000,4,2008,2000,4800,2,0,0,1,7,2020
Arizona,650000,6,2006,3610,10003,1.5,0,0,1,8,2016
Arizona,218000,5,2006,1930,8040,1,0,0,1,8,2016
Arizona,500000,2,2005,1280,5400,1,0,0,1,7,0
Arizona,460000,4,2016,2090,40419,1,0,0,1,7,0
Arizona,232500,3,2007,1940,9887,1,0,0,1,7,2016
Arizona,408200,3,2017,1800,5761,2,0,0,1,7,0
Arizona,522000,3,2011,1730,8400,1,0,0,1,7,2019
Arizona,675000,4,2016,2810,11120,2,0,0,1,9,0
Arizona,1.36E+06,4,2020,3550,11000,1,0,2,1,11,0
Arizona,249950,4,2000,1330,7980,1.5,0,0,1,6,2013
Arizona,210000,2,2000,750,34133,1,0,0,1,6,2013
Arizona,429950,4,2007,1760,7216,1,0,0,1,7,2016
Arizona,737500,4,2018,3200,36276,2,0,0,1,9,0
Arizona,710000,4,2002,1740,9000,1,0,0,1,8,2009
Arizona,470000,3,2020,2100,4700,2,0,0,1,8,0
Arizona,1.10E+06,4,2018,4270,40097,1,0,0,1,12,0
Arizona,650000,3,2008,1340,2720,1.5,0,0,1,7,2020
Arizona,1.22E+06,4,2006,3190,8684,1,0,3,1,9,2016
Arizona,422120,3,2021,1630,4534,2,0,0,1,8,0
Hawaii,625000,5,2007,2990,15085,2,0,0,1,9,2016
California,385200,4,2001,1550,7740,1.5,0,0,1,6,2012
Arizona,500000,3,2017,1690,4964,2,0,0,1,8,0
Arizona,308000,4,2017,1960,12243,2,0,0,1,8,0
Arizona,565000,3,2010,2390,9966,1,0,0,1,8,2020
Hawaii,581000,3,2004,2600,4438,2,0,0,1,7,0
Arizona,361000,3,2020,1950,8698,1,0,0,1,8,0
Arizona,345000,3,2005,1250,7210,1,0,0,1,7,0
Arizona,419000,2,2008,1180,1253,2,0,0,1,8,2020
Hawaii,347000,3,2004,1680,4308,2,0,0,1,7,0
Arizona,625000,4,2017,2220,36085,2,0,0,1,9,0
Arizona,2.40E+06,4,2020,4890,15188,2,0,2,1,11,0
Hawaii,379000,3,2014,2660,17852,2.5,0,0,1,8,0
Arizona,310000,3,2017,1150,3323,2,0,0,1,7,0
Arizona,250000,2,2001,1130,5500,1,0,0,1,6,2012
Arizona,682000,5,2005,2760,5000,2,0,0,1,9,0
Arizona,246500,3,2018,1430,8919,1,0,0,1,7,0
Arizona,325000,3,2018,1490,57381,1.5,0,0,1,5,0
Hawaii,310950,4,2004,2030,4997,2,0,0,1,8,0
Arizona,1.10E+06,3,2018,3010,5000,2,0,2,1,9,0
California,287500,3,2001,1810,7200,1,0,0,1,7,2012
California,431000,3,2001,1810,7200,1,0,0,1,7,2012
Arizona,226000,3,2007,970,5000,1,0,0,1,6,2016
Arizona,825000,3,2017,2010,3090,1.5,0,0,1,7,0
Arizona,175000,4,2007,1300,6030,1.5,0,0,1,6,2016
Arizona,465750,3,2002,1260,10350,1,0,0,1,7,2009
Arizona,659000,4,2016,2610,24931,2,0,0,1,8,0
Arizona,595000,3,2001,1910,5753,1,0,3,1,8,2012
Arizona,350000,3,2021,1780,16290,2,0,0,1,8,0
Arizona,270000,4,2009,1900,8600,1,0,0,1,8,2020
Arizona,662500,6,2002,2450,25600,1,0,2,1,7,2009
Arizona,249900,3,2020,1380,14000,1,0,0,1,5,0
Arizona,324500,3,2010,1920,11340,1,0,0,1,7,2020
Hawaii,430000,2,2004,1350,4003,1,0,0,1,8,0
Hawaii,419950,2,2004,1350,4003,1,0,0,1,8,0
Arizona,285000,4,2004,2510,7440,1,0,2,1,8,0
Arizona,332000,4,2002,2470,7780,2,0,0,1,8,2009
Arizona,282000,4,2002,1660,10725,1,0,0,1,7,2009
Arizona,320000,3,2021,1340,5175,1,0,0,1,7,0
Arizona,428750,3,2008,1620,30736,1.5,0,0,1,7,2020
Arizona,330000,3,2010,2300,35287,2,0,0,1,8,2020
Arizona,456500,4,2008,2000,2309,3,0,0,1,8,2020
Arizona,352000,3,2008,1640,11050,1,0,0,1,8,2020
Arizona,664000,4,2008,1530,4080,1.5,0,0,1,7,2020
Arizona,628000,3,2021,4000,11894,1,0,0,1,9,0
Arizona,512000,3,2010,1610,12555,1,0,0,1,7,2020
Arizona,254000,3,2007,2070,9000,1,0,0,1,7,2016
Arizona,535800,4,2018,1900,5790,2,0,0,1,8,0
Arizona,287653,3,2002,1050,16050,1,0,0,1,7,2009
Arizona,438000,3,2006,1520,1304,2,0,0,1,8,2016
Arizona,450000,4,2009,2390,23899,1,0,0,1,7,2020
Arizona,327000,5,2019,2400,8050,2,0,0,1,8,0
Arizona,370500,4,2005,1790,6120,2,0,0,1,7,0
Arizona,265000,3,2018,1720,6271,2,0,0,1,7,0
Arizona,450000,4,2011,2980,13260,1,0,0,1,8,2019
Arizona,425000,3,2017,1520,213444,1.5,0,3,1,8,0
Arizona,166600,3,2010,1150,8690,1,0,0,1,7,2020
Arizona,245000,1,2004,380,15000,1,0,0,1,5,0
Arizona,565000,3,2000,910,5212,1,0,0,1,7,2013
Arizona,539900,3,2010,1650,10150,1,0,0,1,8,2020
Arizona,910000,3,2010,2480,3200,2,0,0,1,10,2020
Arizona,280000,4,2017,2050,7416,2,0,0,1,8,0
Arizona,275000,3,2017,1420,8549,2,0,0,1,7,0
Arizona,467000,3,2001,3460,6590,2,0,0,1,7,2012
Arizona,457500,3,2019,1500,4445,2,0,0,1,8,0
Arizona,381156,2,2007,1320,3090,1,0,0,1,7,2016
Arizona,289999,5,2010,2180,8240,1,0,0,1,8,2020
